Id,Video,Emotion,Platform,Topic_ID,Topic_Label,Topic_Keywords,Topic_Confidence,Summary,NER
54,https://www.instagram.com/reel/DMlzuuJBCqm/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Anger,instagram,4,Kuliner,"resep, review rasa, cukup asin, tips masak, plating",0.83,Konten berfokus pada topik 'Kuliner' dengan nuansa emosi anger. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Jogja"", ""type"": ""GPE""}, {""text"": ""UMKM"", ""type"": ""ORG""}, {""text"": ""Jogja"", ""type"": ""GPE""}]"
55,https://www.instagram.com/reel/DKCpjyHIHtt/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Anger,instagram,4,Kuliner,"resep, review rasa, cukup asin, tips masak, plating",0.69,Konten berfokus pada topik 'Kuliner' dengan nuansa emosi anger. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Cordon Bleu"", ""type"": ""PRODUCT""}, {""text"": ""Jogja"", ""type"": ""GPE""}, {""text"": ""Jogja"", ""type"": ""GPE""}]"
56,https://www.instagram.com/reel/DMj2HkQKSl_/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Anger,instagram,4,Kuliner,"resep, review rasa, cukup asin, tips masak, plating",0.79,Konten berfokus pada topik 'Kuliner' dengan nuansa emosi anger. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""UMKM"", ""type"": ""ORG""}, {""text"": ""Michelin"", ""type"": ""ORG""}, {""text"": ""UMKM"", ""type"": ""ORG""}]"
57,https://www.instagram.com/reel/DMpkdG3J0bS/?utm_source=ig_web_copy_link,Trust,instagram,1,Makeup & Kecantikan,"foundation, lipstick, skincare, tutorial, natural look",0.68,Konten berfokus pada topik 'Makeup & Kecantikan' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Hyaluronic Acid"", ""type"": ""CHEM""}, {""text"": ""Maybelline"", ""type"": ""ORG""}, {""text"": ""Jakarta"", ""type"": ""GPE""}]"
58,https://www.instagram.com/reel/CqCw06QvVa4/?utm_source=ig_web_copy_link,Anger,instagram,1,Makeup & Kecantikan,"foundation, lipstick, skincare, tutorial, natural look",0.69,Konten berfokus pada topik 'Makeup & Kecantikan' dengan nuansa emosi anger. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""Maybelline"", ""type"": ""ORG""}, {""text"": ""Hyaluronic Acid"", ""type"": ""CHEM""}]"
59,https://www.instagram.com/reel/DKOlWzzyNtF/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,instagram,2,Otomotif,"mesin, servis, modif, review, test drive",0.78,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Euro 4"", ""type"": ""MISC""}, {""text"": ""Vios"", ""type"": ""PRODUCT""}, {""text"": ""Euro 4"", ""type"": ""MISC""}]"
60,https://www.instagram.com/reel/DM0Gs6kSc8_/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Anger,instagram,2,Otomotif,"mesin, servis, modif, review, test drive",0.84,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi anger. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Toyota"", ""type"": ""ORG""}, {""text"": ""Vios"", ""type"": ""PRODUCT""}, {""text"": ""Euro 4"", ""type"": ""MISC""}]"
61,https://www.instagram.com/reel/DG7zJbchwR7/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,instagram,0,Olahraga & Fitness,"latihan, workout, teknik, push-up, pemulihan",0.84,Konten berfokus pada topik 'Olahraga & Fitness' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""WHO"", ""type"": ""ORG""}, {""text"": ""Nike"", ""type"": ""ORG""}]"
62,https://www.instagram.com/reel/DLL9bDXJTB_/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Anger,instagram,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.88,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi anger. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bali"", ""type"": ""GPE""}, {""text"": ""Bali"", ""type"": ""GPE""}, {""text"": ""Bali"", ""type"": ""GPE""}, {""text"": ""Kintamani"", ""type"": ""LOC""}]"
63,https://www.instagram.com/reel/DKw8T_fyme8/?utm_source=ig_web_copy_link,Anger,instagram,10,Kesehatan,"nutrisi, cek rutin, postur, hidrasi, pola tidur",0.76,Konten berfokus pada topik 'Kesehatan' dengan nuansa emosi anger. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""WHO"", ""type"": ""ORG""}, {""text"": ""RS Hasan Sadikin"", ""type"": ""ORG""}]"
64,https://www.instagram.com/reel/DEoDrO0Tm6c/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Anger,instagram,2,Otomotif,"mesin, servis, modif, review, test drive",0.84,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi anger. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Toyota"", ""type"": ""ORG""}, {""text"": ""Euro 4"", ""type"": ""MISC""}, {""text"": ""Bandung"", ""type"": ""GPE""}]"
65,https://www.instagram.com/reel/DMu9frCvTSx/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Fear,instagram,1,Makeup & Kecantikan,"foundation, lipstick, skincare, tutorial, natural look",0.84,Konten berfokus pada topik 'Makeup & Kecantikan' dengan nuansa emosi fear. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Sephora"", ""type"": ""ORG""}, {""text"": ""Maybelline"", ""type"": ""ORG""}, {""text"": ""Maybelline"", ""type"": ""ORG""}]"
66,https://www.instagram.com/reel/DILI4hbxFvy/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Fear,instagram,2,Otomotif,"mesin, servis, modif, review, test drive",0.78,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi fear. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Vios"", ""type"": ""PRODUCT""}, {""text"": ""Euro 4"", ""type"": ""MISC""}, {""text"": ""Vios"", ""type"": ""PRODUCT""}, {""text"": ""Vios"", ""type"": ""PRODUCT""}]"
67,https://www.instagram.com/reel/DMHdgmJydQG/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,instagram,4,Kuliner,"resep, review rasa, cukup asin, tips masak, plating",0.79,Konten berfokus pada topik 'Kuliner' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""UMKM"", ""type"": ""ORG""}, {""text"": ""Jogja"", ""type"": ""GPE""}, {""text"": ""Jogja"", ""type"": ""GPE""}]"
68,https://www.instagram.com/reel/DLH7YTlhqpJ/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,instagram,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.68,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bali"", ""type"": ""GPE""}, {""text"": ""KAI"", ""type"": ""ORG""}, {""text"": ""Kintamani"", ""type"": ""LOC""}, {""text"": ""KAI"", ""type"": ""ORG""}]"
69,https://www.instagram.com/reel/DF_rs9LByYo/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Joy,instagram,10,Kesehatan,"nutrisi, cek rutin, postur, hidrasi, pola tidur",0.82,Konten berfokus pada topik 'Kesehatan' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""BMI"", ""type"": ""MISC""}, {""text"": ""RS Hasan Sadikin"", ""type"": ""ORG""}, {""text"": ""WHO"", ""type"": ""ORG""}]"
70,https://www.instagram.com/reel/DHNEbgDB6_C/?utm_source=ig_web_copy_link,Fear,instagram,2,Otomotif,"mesin, servis, modif, review, test drive",0.86,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi fear. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Toyota"", ""type"": ""ORG""}, {""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Toyota"", ""type"": ""ORG""}]"
71,https://www.instagram.com/reel/DJQT-oLtCCx/?utm_source=ig_web_copy_link,Joy,instagram,0,Olahraga & Fitness,"latihan, workout, teknik, push-up, pemulihan",0.74,Konten berfokus pada topik 'Olahraga & Fitness' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Nike"", ""type"": ""ORG""}]"
72,https://www.instagram.com/reel/DMDBRdmyOPC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Anger,instagram,6,Bisnis & Produktivitas,"strategi, workflow, otomasi, growth, insight",0.88,Konten berfokus pada topik 'Bisnis & Produktivitas' dengan nuansa emosi anger. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Shopify"", ""type"": ""ORG""}, {""text"": ""SaaS"", ""type"": ""MISC""}]"
73,https://www.instagram.com/reel/DLZug6lhD0d/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Anger,instagram,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.69,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi anger. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Kintamani"", ""type"": ""LOC""}, {""text"": ""Ngurah Rai"", ""type"": ""LOC""}, {""text"": ""Kintamani"", ""type"": ""LOC""}, {""text"": ""KAI"", ""type"": ""ORG""}]"
74,https://www.instagram.com/reel/DNF9aDySWYe/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Anger,instagram,10,Kesehatan,"nutrisi, cek rutin, postur, hidrasi, pola tidur",0.71,Konten berfokus pada topik 'Kesehatan' dengan nuansa emosi anger. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""RS Hasan Sadikin"", ""type"": ""ORG""}, {""text"": ""WHO"", ""type"": ""ORG""}, {""text"": ""WHO"", ""type"": ""ORG""}]"
75,https://www.instagram.com/reel/DIKxaN2TXsS/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Fear,instagram,4,Kuliner,"resep, review rasa, cukup asin, tips masak, plating",0.68,Konten berfokus pada topik 'Kuliner' dengan nuansa emosi fear. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Michelin"", ""type"": ""ORG""}, {""text"": ""Michelin"", ""type"": ""ORG""}, {""text"": ""Cordon Bleu"", ""type"": ""PRODUCT""}]"
76,https://www.instagram.com/reel/DKVtuX8Stpq/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,instagram,7,Gadget & Review,"kamera, benchmarks, baterai, display, perbandingan",0.91,Konten berfokus pada topik 'Gadget & Review' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Snapdragon 8 Gen"", ""type"": ""PRODUCT""}, {""text"": ""DxOMark"", ""type"": ""ORG""}, {""text"": ""DxOMark"", ""type"": ""ORG""}]"
77,https://www.instagram.com/reel/DHXzccxR3hL/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Fear,instagram,5,Pendidikan Kampus,"pengumuman, jadwal, tugas, kelas, dosen",0.82,Konten berfokus pada topik 'Pendidikan Kampus' dengan nuansa emosi fear. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Telkom University"", ""type"": ""ORG""}, {""text"": ""Sains Data"", ""type"": ""ORG""}, {""text"": ""Telkom University"", ""type"": ""ORG""}, {""text"": ""Telkom University"", ""type"": ""ORG""}]"
78,https://www.instagram.com/reel/DGPWEjaTtAS/?utm_source=ig_web_copy_link,Anger,instagram,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.82,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi anger. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""KAI"", ""type"": ""ORG""}, {""text"": ""KAI"", ""type"": ""ORG""}, {""text"": ""Ngurah Rai"", ""type"": ""LOC""}, {""text"": ""Bali"", ""type"": ""GPE""}]"
79,https://www.instagram.com/reel/DM7kjRsvVzB/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Anger,instagram,4,Kuliner,"resep, review rasa, cukup asin, tips masak, plating",0.71,Konten berfokus pada topik 'Kuliner' dengan nuansa emosi anger. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Cordon Bleu"", ""type"": ""PRODUCT""}, {""text"": ""Michelin"", ""type"": ""ORG""}, {""text"": ""UMKM"", ""type"": ""ORG""}]"
80,https://drive.google.com/file/d/1-uktT6QfBhhIQFgiVfE9QDi_fA9-UMxa/view?usp=sharing,Joy,google_drive,5,Pendidikan Kampus,"pengumuman, jadwal, tugas, kelas, dosen",0.84,Konten berfokus pada topik 'Pendidikan Kampus' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Telkom University"", ""type"": ""ORG""}, {""text"": ""Pak Adit"", ""type"": ""PERSON""}, {""text"": ""Pak Adit"", ""type"": ""PERSON""}, {""text"": ""Bandung"", ""type"": ""GPE""}]"
81,https://drive.google.com/file/d/1qQ5-Rhna3Sbd8zd_gRYJYyjKy_xF_nFB/view?usp=sharing,Surprise,google_drive,2,Otomotif,"mesin, servis, modif, review, test drive",0.88,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Euro 4"", ""type"": ""MISC""}, {""text"": ""Toyota"", ""type"": ""ORG""}, {""text"": ""Toyota"", ""type"": ""ORG""}, {""text"": ""Bandung"", ""type"": ""GPE""}]"
82,https://drive.google.com/file/d/1Z46He28wmMpM4XX5PJaDprudGhn4BUmj/view?usp=sharing,Proud,google_drive,6,Bisnis & Produktivitas,"strategi, workflow, otomasi, growth, insight",0.87,Konten berfokus pada topik 'Bisnis & Produktivitas' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Shopify"", ""type"": ""ORG""}, {""text"": ""SEA Market"", ""type"": ""LOC""}]"
83,https://drive.google.com/file/d/1ko19DG40GCqyfPWK7jXtkKMMFhtvHCKr/view?usp=drive_link,Trust,google_drive,9,Gaming,"patch, build, meta, walkthrough, tips",0.67,Konten berfokus pada topik 'Gaming' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Steam"", ""type"": ""PRODUCT""}, {""text"": ""Steam"", ""type"": ""PRODUCT""}]"
84,https://drive.google.com/file/d/1dpT60tbJTQK4daHtOCY5Ry1OFYDH0Knw/view?usp=drive_link,Proud,google_drive,4,Kuliner,"resep, review rasa, cukup asin, tips masak, plating",0.88,Konten berfokus pada topik 'Kuliner' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Jogja"", ""type"": ""GPE""}, {""text"": ""UMKM"", ""type"": ""ORG""}, {""text"": ""Jogja"", ""type"": ""GPE""}]"
85,https://drive.google.com/file/d/1r4rMWYYrMicgnn4QcZy80MAPrrLlTiQj/view?usp=drive_link,Trust,google_drive,9,Gaming,"patch, build, meta, walkthrough, tips",0.74,Konten berfokus pada topik 'Gaming' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Patch 1.2"", ""type"": ""MISC""}, {""text"": ""Steam"", ""type"": ""PRODUCT""}]"
86,https://drive.google.com/file/d/1r4rMWYYrMicgnn4QcZy80MAPrrLlTiQj/view?usp=sharing,Proud,google_drive,5,Pendidikan Kampus,"pengumuman, jadwal, tugas, kelas, dosen",0.78,Konten berfokus pada topik 'Pendidikan Kampus' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Telkom University"", ""type"": ""ORG""}, {""text"": ""Telkom University"", ""type"": ""ORG""}, {""text"": ""Telkom University"", ""type"": ""ORG""}]"
87,https://drive.google.com/file/d/1GofpxQoe1aEQ7ILgar9UovnPEwRZrSg1/view?usp=sharing,Surprise,google_drive,7,Gadget & Review,"kamera, benchmarks, baterai, display, perbandingan",0.82,Konten berfokus pada topik 'Gadget & Review' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""USB-C"", ""type"": ""MISC""}, {""text"": ""USB-C"", ""type"": ""MISC""}, {""text"": ""Taipei"", ""type"": ""GPE""}]"
88,https://drive.google.com/file/d/1hR_JOQHAQ1cL5TeXmW6mXDBcKPcoHre8/view?usp=drive_link,Trust,google_drive,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.77,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bali"", ""type"": ""GPE""}, {""text"": ""Kintamani"", ""type"": ""LOC""}, {""text"": ""KAI"", ""type"": ""ORG""}, {""text"": ""Kintamani"", ""type"": ""LOC""}]"
89,https://drive.google.com/file/d/1HgboPwW_oFSKoRdyvYupi_BGLGCsc68Y/view?usp=sharing,Trust,google_drive,5,Pendidikan Kampus,"pengumuman, jadwal, tugas, kelas, dosen",0.72,Konten berfokus pada topik 'Pendidikan Kampus' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Pak Adit"", ""type"": ""PERSON""}, {""text"": ""Telkom University"", ""type"": ""ORG""}, {""text"": ""Pak Adit"", ""type"": ""PERSON""}, {""text"": ""Pak Adit"", ""type"": ""PERSON""}]"
90,https://drive.google.com/file/d/17er5r8aKyE_DU1IgUXOPi2r6PigAXONS/view?usp=sharing,Proud,google_drive,0,Olahraga & Fitness,"latihan, workout, teknik, push-up, pemulihan",0.71,Konten berfokus pada topik 'Olahraga & Fitness' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""HIIT"", ""type"": ""MISC""}, {""text"": ""Nike"", ""type"": ""ORG""}]"
91,https://drive.google.com/file/d/1AEpkz8RUfM_2XjSY-nKsXqK7CJH0caOR/view?usp=sharing,Joy,google_drive,9,Gaming,"patch, build, meta, walkthrough, tips",0.89,Konten berfokus pada topik 'Gaming' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Patch 1.2"", ""type"": ""MISC""}, {""text"": ""Jakarta"", ""type"": ""GPE""}]"
92,https://drive.google.com/file/d/1Kbibt-790YXrIhz_TmDYRtgOYjSzw11k/view?usp=sharing,Trust,google_drive,6,Bisnis & Produktivitas,"strategi, workflow, otomasi, growth, insight",0.68,Konten berfokus pada topik 'Bisnis & Produktivitas' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""OKR"", ""type"": ""MISC""}, {""text"": ""Shopify"", ""type"": ""ORG""}]"
93,https://drive.google.com/file/d/1DpB6DLD2XojoKEtkdkuaG5GVKJsbVrdH/view?usp=sharing,Trust,google_drive,10,Kesehatan,"nutrisi, cek rutin, postur, hidrasi, pola tidur",0.8,Konten berfokus pada topik 'Kesehatan' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""WHO"", ""type"": ""ORG""}, {""text"": ""RS Hasan Sadikin"", ""type"": ""ORG""}, {""text"": ""RS Hasan Sadikin"", ""type"": ""ORG""}]"
94,https://drive.google.com/file/d/1COod9JJ1oWsUD4pnHfw3pTAT5ub4kYOM/view?usp=sharing,Trust,google_drive,10,Kesehatan,"nutrisi, cek rutin, postur, hidrasi, pola tidur",0.82,Konten berfokus pada topik 'Kesehatan' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""WHO"", ""type"": ""ORG""}, {""text"": ""WHO"", ""type"": ""ORG""}, {""text"": ""WHO"", ""type"": ""ORG""}]"
95,https://drive.google.com/file/d/1RzNIT_4ZJl3hw41qI8aSdyQdqsaTApKk/view?usp=sharing,Trust,google_drive,2,Otomotif,"mesin, servis, modif, review, test drive",0.88,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Toyota"", ""type"": ""ORG""}, {""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Vios"", ""type"": ""PRODUCT""}, {""text"": ""Vios"", ""type"": ""PRODUCT""}]"
96,https://drive.google.com/file/d/1ek-ZniGi5jI4096YpOLU8ts5Z438a89w/view?usp=sharing,Trust,google_drive,9,Gaming,"patch, build, meta, walkthrough, tips",0.86,Konten berfokus pada topik 'Gaming' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""Patch 1.2"", ""type"": ""MISC""}]"
97,https://drive.google.com/file/d/1cmoX1kONBJ57XxZmC1n8j-AuboEW-OGG/view?usp=sharing,Surprise,google_drive,7,Gadget & Review,"kamera, benchmarks, baterai, display, perbandingan",0.8,Konten berfokus pada topik 'Gadget & Review' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""USB-C"", ""type"": ""MISC""}, {""text"": ""Snapdragon 8 Gen"", ""type"": ""PRODUCT""}, {""text"": ""DxOMark"", ""type"": ""ORG""}]"
